time,Panel_1_C_p,Panel_1_F1,Panel_1_F2,Panel_2_C_p,Panel_2_F1,Panel_2_F2,Panel_3_C_p,Panel_3_F1,Panel_3_F2
1936,17.6700255195831,0.842755780030461,3.58748338241369e-05,18.0543424701569,1.18363230716511,3.25850029699743e-05,17.5909438915491,1.22249816539124,3.21880977552717e-05
1937,17.6800296028468,0.845222020080485,3.56883757557923e-05,18.0563803086146,1.18420010359751,3.24128891203545e-05,17.5914034481685,1.22264141423552,3.20177709706681e-05
1938,17.6894946834399,0.847677543281398,3.55028649533759e-05,18.0572761217717,1.18476114742148,3.22416797921933e-05,17.591850827629,1.22278074615242,3.18483443443038e-05
1939,17.6992579540726,0.850123047106675,3.53182968191674e-05,18.0590876973303,1.18532281352656,3.20713703348316e-05,17.592288244266,1.22291943289947,3.16798131567728e-05
1940,17.7089894521811,0.852558194301229,3.51346667674495e-05,18.0613948257471,1.18588358859644,3.1901956053537e-05,17.5927173377477,1.22305972137081,3.15121727050132e-05
1941,17.7177360900818,0.854982122233614,3.4951970229054e-05,18.0622973283237,1.18643664794097,3.17334322373872e-05,17.5931360268785,1.2231970061556,3.13454182555368e-05
1942,17.7265062218074,0.857395697703595,3.47702026702875e-05,18.0637633681122,1.18698905201635,3.15657943046056e-05,17.5935459075737,1.22333352897133,3.11795451546282e-05
1943,17.7358845317816,0.859799396745113,3.45893595746315e-05,18.0657674636226,1.18754070694984,3.13990376428966e-05,17.5939488468408,1.2234720656453,3.10145487770789e-05
1944,17.7448425289537,0.862192276851196,3.44094364342681e-05,18.0667652815998,1.18808606479038,3.1233157622941e-05,17.5943435049227,1.22360949009515,3.08504244753198e-05
1945,17.7524996140628,0.864573523525038,3.42304287630188e-05,18.0681714641939,1.18863020411882,3.10681497181845e-05,17.5947273629488,1.22374052026933,3.06871676097167e-05
1946,17.7608090248034,0.866944928988558,3.40523321168325e-05,18.0698583969022,1.18917266639478,3.0904009384188e-05,17.5951054999684,1.2238739841358,3.05247736747048e-05
1947,17.7699274286079,0.869306618239711,3.38751420578118e-05,18.0708451764185,1.18970992952287,3.07407320773683e-05,17.5954803387545,1.22401381632986,3.0363238150308e-05
1948,17.7777124023189,0.871656540920922,3.36988541499923e-05,18.0721930218226,1.19024580430407,3.05783133309805e-05,17.5958475464724,1.22415145122582,3.02025564437755e-05
1949,17.784965280064,0.873995466629407,3.35234640012293e-05,18.073825625765,1.19078001838835,3.04167486714234e-05,17.5962032591739,1.22427921553085,3.00427239934524e-05
1950,17.7932165055456,0.876324868417436,3.33489672449663e-05,18.0746940689311,1.19130880931771,3.02560336229137e-05,17.5965553403317,1.22441122870948,2.98837364289477e-05
1951,17.8010332230999,0.878643335767098,3.31753595104729e-05,18.0758191456889,1.19183584323037,3.00961637858837e-05,17.59690278129,1.2245451578713,2.97255892767899e-05
1952,17.8080042462729,0.880950477120095,3.30026364553716e-05,18.0775844191903,1.19236249988162,2.99371347668651e-05,17.5972418758568,1.22467367320833,2.95682780492457e-05
1953,17.815532868443,0.883247652067804,3.28307937712217e-05,18.0785863957924,1.1928837462497,2.97789421495136e-05,17.5975766898409,1.22480392760085,2.94117983916545e-05
